t,i_d
0.010579100000000001,-6.672667789394189e-07
0.012252800000000001,-6.887593042239052e-07
0.013797400000000001,-6.987854564828974e-07
0.015204500000000001,-7.176745057663838e-07
0.018539,-7.000041048237557e-07
0.020152800000000002,-7.105841881467764e-07
0.0235203,-7.101410432955496e-07
0.027507100000000003,-7.323536789632466e-07
0.031543800000000004,-7.705195292750858e-07
0.035242100000000005,-7.80157929789232e-07
0.041249,-7.077037466137925e-07
0.04719,-7.077591397202135e-07
0.0541941,-6.92304463033719e-07
0.0621827,-7.268697614293234e-07
0.07113080000000001,-7.007796083133874e-07
0.0817002,-7.183946161496147e-07
0.0936725,-7.185054023624365e-07
0.10774600000000001,-7.082022845714402e-07
0.1237395,-7.094209329122986e-07
0.1418731,-6.866543661805731e-07
0.1635422,-7.208319128313718e-07
0.18751220000000002,-7.199456231289184e-07
0.21645360000000002,-6.534738954450297e-07
0.24788590000000002,-6.623367924695441e-07
0.2849198,-6.236170110936967e-07
0.32789680000000004,-6.374652876945068e-07
0.37728930000000005,-6.543047920410822e-07
0.4331321,-6.653834133217304e-07
0.49858,-6.408442671850981e-07
0.5724024000000001,-6.570744473612443e-07
0.6582882,-6.278268871803204e-07
0.7570746,-6.155296175588139e-07
0.8699871,-6.02623023766858e-07
1.000682,-5.917105818054123e-07
1.1502704000000001,-6.446109984205151e-07
1.3224008,-6.355819220767781e-07
1.5206626,-6.377976463329118e-07
1.7484819,-5.705504151593914e-07
2.0094456000000003,-6.531969299130053e-07
2.3103083,-5.781946638430273e-07
2.6561996000000003,-5.947572026575987e-07
3.0548333000000003,-4.934432110460612e-07
3.5114309,-5.917105818054123e-07
4.0377220000000005,-6.111535621529474e-07
4.641816,-6.275499216483163e-07
5.3370370000000005,-6.009058374683721e-07
6.1366702,-6.736923792822164e-07
7.0552988,-6.342524875231182e-07
8.111988100000001,-6.421183086323573e-07
9.3260973,-6.546925437859082e-07
10.722822,-6.690947514507467e-07
12.329110400000001,-6.974006288227962e-07
14.175616100000001,-6.735815930694149e-07
16.2976196,-6.980099529932254e-07
18.739188000000002,-7.360650170922629e-07
21.545412600000002,-7.623767426338023e-07
24.770990100000002,-7.928429511555845e-07
28.481056700000003,-7.964988961782e-07
32.746013000000005,-8.337784567875857e-07
37.649905700000005,-8.95154018682377e-07
43.2881985,-8.767081142500972e-07
49.771260500000004,-9.369204209104107e-07
57.2246309,-1.1993729590489735e-06
65.7941907,-1.137332679877332e-06
75.64641300000001,-1.1582712740977698e-06
86.9753142,-1.3266663175636253e-06
100.0006443,-1.3511500705938366e-06
114.97644500000001,-1.4681403113174919e-06
132.19493590000002,-1.6676108874755587e-06
151.99146960000002,-1.5884541384253376e-06
174.7534496,-1.617867877925464e-06
200.9241987,-1.9022006930932785e-06
231.01394910000002,-1.932943867147085e-06
265.6089839,-1.8696295465281844e-06
305.3865705,-2.0805111026053245e-06
351.1198746,-2.1941223638383684e-06
403.70214300000004,-2.375867145947386e-06
464.1591568,-2.5565040659283674e-06
533.670975,-2.519446077744605e-06
613.5910028000001,-2.7691028083040136e-06
705.4809240000001,-2.917334761039083e-06
811.131159,-3.064181886114071e-06
932.6041005000001,-3.119131847666085e-06
1072.2676107,-3.5313673455190006e-06
1232.8470089,-3.8009102012771707e-06
1417.4742776,-3.8053970428958187e-06
1629.7512335000001,-3.94980687128907e-06
1873.8180264,-3.770665565181012e-06
2154.4349858,-4.062421056606879e-06
2477.0765275000003,-4.135539957059149e-06
2848.0367615,-4.239845176416451e-06
3274.5497177,-4.711905229184875e-06
3764.9367733000004,-4.775884267080606e-06
4328.7618951,-4.599180257654284e-06
4977.0245541,-5.08918767689734e-06
5722.368465400001,-4.9134807433862536e-06
6579.332427,-5.026261108023245e-06
7564.6334673,-5.611323097854283e-06
8697.4902124,-5.709479682400833e-06
10000.000536700001,-5.415342287399629e-06
